Texas Education Agency

Total Enrollment Counts in Student Program and Special Populations Reports

PEIMS Data 2022-2023

"SCOPE","AGGREGATION LEVEL","YEAR","CAMPUS NUMBER","CAMPUS NAME","GRADE GROUP","DISTRICT NUMBER","DISTRICT NAME","REGION","COUNTY NUMBER","COUNTY NAME","ALL ENROLLMENT","AT RISK","BILINGUAL","DYSLEXIC","ECONOMICALLY DISADVANTAGED","EMERGENT BILINGUAL/ENGLISH LEARNER","ESL","FOSTER CARE","GIFTED & TALENTED","HOMELESS","MILITARY CONNECTED","SECTION 504","SPECIAL EDUCATION","TITLE I"
"STATE","CAMPUS","2022-2023",072801159,"PREMIER H S - WICHITA FALLS","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",111,111,0,-999,86,0,0,0,0,0,0,-999,-999,0
"STATE","CAMPUS","2022-2023",072801152,"PREMIER H S HOUSTON GALLERY NORTH","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",87,87,0,-999,71,17,0,0,0,-999,0,-999,-999,87
"STATE","CAMPUS","2022-2023",072801153,"PREMIER H S ODESSA","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",89,89,0,0,59,10,0,0,0,0,0,-999,-999,89
"STATE","CAMPUS","2022-2023",072801101,"PREMIER H S OF ABILENE","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",146,146,0,-999,114,0,0,-999,0,-999,-999,20,11,146
"STATE","CAMPUS","2022-2023",072801142,"PREMIER H S OF AMARILLO","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",257,256,0,14,166,-999,0,-999,0,-999,0,43,39,257
"STATE","CAMPUS","2022-2023",072801131,"PREMIER H S OF ARLINGTON","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",202,202,0,-999,139,22,0,0,0,-999,0,12,13,202
"STATE","CAMPUS","2022-2023",072801103,"PREMIER H S OF BROWNSVILLE","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",109,109,0,-999,95,31,0,-999,0,0,-999,-999,-999,109
"STATE","CAMPUS","2022-2023",072801001,"PREMIER H S OF COMANCHE/EARLY","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",90,90,0,-999,78,-999,0,0,0,0,-999,18,13,90
"STATE","CAMPUS","2022-2023",072801138,"PREMIER H S OF DAYTON","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",59,59,0,-999,31,-999,0,0,0,0,0,13,-999,59
"STATE","CAMPUS","2022-2023",072801107,"PREMIER H S OF DEL RIO","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",65,65,0,-999,50,15,0,0,0,0,0,17,11,65
"STATE","CAMPUS","2022-2023",072801108,"PREMIER H S OF FORT WORTH","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",172,172,0,-999,147,26,26,0,0,0,0,15,21,172
"STATE","CAMPUS","2022-2023",072801137,"PREMIER H S OF GRANBURY","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",159,159,0,19,81,-999,0,0,0,0,-999,27,26,159
"STATE","CAMPUS","2022-2023",072801135,"PREMIER H S OF HUNTSVILLE","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",95,95,0,-999,73,10,-999,0,0,0,0,12,19,95
"STATE","CAMPUS","2022-2023",072801109,"PREMIER H S OF LAREDO","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",159,159,0,0,155,97,0,0,0,0,0,-999,-999,159
"STATE","CAMPUS","2022-2023",072801110,"PREMIER H S OF LUBBOCK","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",186,186,0,10,148,-999,-999,-999,0,0,0,20,24,186
"STATE","CAMPUS","2022-2023",072801112,"PREMIER H S OF MIDLAND","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",147,147,0,10,65,-999,-999,0,0,0,0,13,-999,147
"STATE","CAMPUS","2022-2023",072801116,"PREMIER H S OF MISSION","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",137,136,0,-999,137,49,0,0,0,0,0,-999,12,137
"STATE","CAMPUS","2022-2023",072801136,"PREMIER H S OF NEW BRAUNFELS","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",101,101,0,-999,47,-999,0,0,0,0,-999,16,12,101
"STATE","CAMPUS","2022-2023",072801104,"PREMIER H S OF PALMVIEW","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",117,117,0,-999,116,59,0,0,0,0,0,-999,-999,117
"STATE","CAMPUS","2022-2023",072801144,"PREMIER H S OF PFLUGERVILLE","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",76,76,0,-999,32,-999,-999,0,0,0,-999,10,12,76
"STATE","CAMPUS","2022-2023",072801130,"PREMIER H S OF SAN JUAN","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",113,113,0,0,104,41,0,0,0,0,0,-999,-999,113
"STATE","CAMPUS","2022-2023",072801139,"PREMIER H S OF SOUTH IRVING","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",22,22,0,0,-999,-999,0,0,0,0,0,0,0,22
"STATE","CAMPUS","2022-2023",072801148,"PREMIER H S OF TEXARKANA","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",142,142,0,-999,95,0,0,0,0,-999,0,17,12,142
"STATE","CAMPUS","2022-2023",072801118,"PREMIER H S OF TYLER","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",79,79,0,0,65,15,0,0,0,-999,0,-999,10,79
"STATE","CAMPUS","2022-2023",072801121,"PREMIER H S OF WACO","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",156,156,0,-999,120,14,14,0,0,0,0,28,13,156
"STATE","CAMPUS","2022-2023",072801115,"PREMIER H S OF WESLACO","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",135,134,0,-999,129,46,0,0,0,0,0,10,-999,135
"STATE","CAMPUS","2022-2023",072801145,"PREMIER H S ONLINE","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",2107,2107,0,158,198,114,61,-999,0,-999,37,375,385,0
"STATE","CAMPUS","2022-2023",072801155,"PREMIER H S-FOUNDATION SCHOOL OF AUTISM-PLANO","ELEMENTARY",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",11,-999,0,0,-999,-999,-999,0,0,0,0,0,11,0
"STATE","CAMPUS","2022-2023",072801147,"PREMIER H S-HOUSTON (CHAMPIONS)","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",107,107,0,-999,81,13,0,0,0,-999,-999,-999,16,107
"STATE","CAMPUS","2022-2023",072801113,"PREMIER HIGH SCHOOL-AUSTIN SOUTH CAMPUS","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",167,167,0,-999,119,-999,0,0,0,0,-999,30,35,157
"STATE","CAMPUS","2022-2023",072801128,"PREMIER HIGH SCHOOL-AUSTIN WELLS BRANCH","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",89,89,0,-999,59,20,-999,0,0,0,0,22,-999,89
"STATE","CAMPUS","2022-2023",072801154,"PREMIER HIGH SCHOOL-CANYON","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",59,59,0,-999,33,0,0,-999,0,0,0,14,13,59
"STATE","CAMPUS","2022-2023",072801143,"PREMIER HIGH SCHOOL-EL PASO EASTPOINTE","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",149,148,0,-999,123,28,0,0,0,0,0,15,10,149
"STATE","CAMPUS","2022-2023",072801129,"PREMIER HIGH SCHOOL-EL PASO MESA","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",103,103,0,-999,90,15,0,0,0,-999,0,13,-999,103
"STATE","CAMPUS","2022-2023",072801149,"PREMIER HIGH SCHOOL-SAN ANTONIO INGRAM","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",141,141,0,-999,104,-999,-999,0,0,0,0,16,-999,141
"STATE","CAMPUS","2022-2023",072801117,"PREMIER HIGH SCHOOL-SAN ANTONIO WINDCREST","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",110,110,0,-999,81,-999,0,0,0,-999,-999,17,22,110
"STATE","CAMPUS","2022-2023",072801146,"PREMIER HIGH SCHOOLS - EDINBURG CAREER & TECHNICAL","HIGH SCHOOL",072801,"PREMIER HIGH SCHOOLS",11,072,"ERATH COUNTY",160,160,0,-999,155,12,0,0,0,0,-999,14,14,160
"STATE","CAMPUS","2022-2023",125905001,"PREMONT COLLEGIATE H S","ELEMENTARY / SECONDARY",125905,"PREMONT ISD",02,125,"JIM WELLS COUNTY",361,208,0,34,318,-999,-999,0,29,0,-999,-999,-999,361
"STATE","CAMPUS","2022-2023",125905101,"PREMONT ERNEST H SINGLETON EARLY COLLEGE ACADEMY","ELEMENTARY",125905,"PREMONT ISD",02,125,"JIM WELLS COUNTY",379,237,0,33,341,38,37,0,19,0,-999,-999,90,379
"STATE","CAMPUS","2022-2023",125905103,"PREMONT MONTESSORI ACADEMY","ELEMENTARY",125905,"PREMONT ISD",02,125,"JIM WELLS COUNTY",17,14,0,0,14,-999,-999,0,0,0,0,0,-999,17
"STATE","CAMPUS","2022-2023",214901005,"PREPARATORY FOR EARLY COLLEGE H S","HIGH SCHOOL",214901,"RIO GRANDE CITY GRULLA ISD",01,214,"STARR COUNTY",414,267,0,19,400,229,229,0,175,-999,-999,36,-999,414
"STATE","CAMPUS","2022-2023",071905123,"PRESA EL","ELEMENTARY",071905,"YSLETA ISD",19,071,"EL PASO COUNTY",307,190,100,-999,269,120,0,-999,14,-999,-999,19,56,307
"STATE","CAMPUS","2022-2023",227907106,"PRESIDENTIAL MEADOWS EL","ELEMENTARY",227907,"MANOR ISD",13,227,"TRAVIS COUNTY",651,596,171,-999,502,308,72,-999,66,-999,-999,10,74,647
"STATE","CAMPUS","2022-2023",189902101,"PRESIDIO EL","ELEMENTARY",189902,"PRESIDIO ISD",18,189,"PRESIDIO COUNTY",410,309,296,-999,390,298,-999,0,34,0,-999,-999,37,410
"STATE","CAMPUS","2022-2023",189902001,"PRESIDIO H S","HIGH SCHOOL",189902,"PRESIDIO ISD",18,189,"PRESIDIO COUNTY",391,233,0,0,364,193,192,0,40,0,0,-999,34,391
"STATE","CAMPUS","2022-2023",057905195,"PRESTON HOLLOW EL","ELEMENTARY",057905,"DALLAS ISD",10,057,"DALLAS COUNTY",400,247,190,23,303,222,31,0,59,11,-999,21,52,400
"STATE","CAMPUS","2022-2023",057916125,"PRESTONWOOD EL","ELEMENTARY",057916,"RICHARDSON ISD",10,057,"DALLAS COUNTY",446,192,0,63,177,107,106,-999,48,-999,-999,44,67,446
"STATE","CAMPUS","2022-2023",057905322,"PRESTONWOOD MONTESSORI AT E D WALKER","ELEMENTARY",057905,"DALLAS ISD",10,057,"DALLAS COUNTY",291,99,126,16,154,95,13,-999,56,-999,-999,-999,30,291
"STATE","CAMPUS","2022-2023",061914109,"PRESTWICK EL","ELEMENTARY",061914,"LITTLE ELM ISD",11,061,"DENTON COUNTY",473,147,0,19,-999,-999,37,0,58,0,-999,27,-999,0
"STATE","CAMPUS","2022-2023",235902128,"PRI DAEP","ELEMENTARY",235902,"VICTORIA ISD",03,235,"VICTORIA COUNTY","<10",-999,0,-999,-999,0,0,0,0,0,0,-999,0,-999
"STATE","CAMPUS","2022-2023",015908107,"PRICE EL","ELEMENTARY",015908,"SOUTH SAN ANTONIO ISD",20,015,"BEXAR COUNTY",391,368,184,18,373,149,-999,0,16,-999,0,17,93,391
"STATE","CAMPUS","2022-2023",057914120,"PRICE EL","ELEMENTARY",057914,"MESQUITE ISD",10,057,"DALLAS COUNTY",353,167,0,37,312,50,49,0,10,-999,14,33,82,353
"STATE","CAMPUS","2022-2023",102902116,"PRICE T YOUNG EL","ELEMENTARY",102902,"MARSHALL ISD",07,102,"HARRISON COUNTY",512,324,0,13,483,90,20,-999,-999,-999,-999,18,66,512
"STATE","CAMPUS","2022-2023",167904001,"PRIDDY SCHOOL","ELEMENTARY / SECONDARY",167904,"PRIDDY ISD",12,167,"MILLS COUNTY",121,32,0,0,56,0,0,0,11,0,-999,-999,14,121
"STATE","CAMPUS","2022-2023",003904005,"PRIDE ALTER SCH","HIGH SCHOOL",003904,"HUNTINGTON ISD",07,003,"ANGELINA COUNTY",13,-999,0,-999,-999,0,0,0,0,0,0,-999,-999,13
"STATE","CAMPUS","2022-2023",043911001,"PRINCETON H S","HIGH SCHOOL",043911,"PRINCETON ISD",10,043,"COLLIN COUNTY",1521,557,0,97,865,227,206,-999,64,-999,-999,154,161,0
"STATE","CAMPUS","2022-2023",098903101,"PRINGLE-MORSE SCHOOLS","ELEMENTARY / SECONDARY",098903,"PRINGLE-MORSE CISD",16,098,"HANSFORD COUNTY",107,67,0,-999,66,36,36,0,0,-999,0,-999,10,107
"STATE","CAMPUS","2022-2023",152901007,"PRIORITY INTERVENTION ACADEMY","ELEMENTARY / SECONDARY",152901,"LUBBOCK ISD",17,152,"LUBBOCK COUNTY",152,135,0,-999,134,-999,-999,0,-999,-999,0,17,28,-999
"STATE","CAMPUS","2022-2023",091901041,"PRITCHARD J H","MIDDLE SCHOOL",091901,"BELLS ISD",10,091,"GRAYSON COUNTY",215,74,0,24,89,-999,-999,0,16,0,0,32,29,0
"STATE","CAMPUS","2022-2023",101868002,"PRO-VISION MIDDLE","ELEMENTARY",101868,"THE PRO-VISION ACADEMY",04,101,"HARRIS COUNTY",183,146,0,0,181,0,0,0,0,-999,-999,-999,30,183
"STATE","CAMPUS","2022-2023",108910102,"PROGRESO EARLY CHILDHOOD","ELEMENTARY",108910,"PROGRESO ISD",01,108,"HIDALGO COUNTY",378,267,302,13,377,256,0,0,-999,0,-999,14,23,378
"STATE","CAMPUS","2022-2023",108910104,"PROGRESO EL","ELEMENTARY",108910,"PROGRESO ISD",01,108,"HIDALGO COUNTY","<290",-999,206,18,-999,218,0,0,-999,0,-999,26,37,-999
"STATE","CAMPUS","2022-2023",108910001,"PROGRESO H S","HIGH SCHOOL",108910,"PROGRESO ISD",01,108,"HIDALGO COUNTY",452,275,0,-999,452,193,192,0,87,-999,-999,40,38,452
"STATE","CAMPUS","2022-2023",101912071,"PROJECT CHRYSALIS MIDDLE","MIDDLE SCHOOL",101912,"HOUSTON ISD",04,101,"HARRIS COUNTY",270,184,-999,-999,202,110,92,0,116,-999,0,-999,-999,270
"STATE","CAMPUS","2022-2023",170906010,"PROJECT RESTORE","HIGH SCHOOL",170906,"MAGNOLIA ISD",06,170,"MONTGOMERY COUNTY","<10",-999,0,-999,-999,-999,-999,0,0,0,0,-999,-999,0
"STATE","CAMPUS","2022-2023",170908003,"PROJECT RESTORE","ELEMENTARY / SECONDARY",170908,"NEW CANEY ISD",06,170,"MONTGOMERY COUNTY",26,26,0,-999,25,13,12,0,0,0,-999,-999,-999,0
"STATE","CAMPUS","2022-2023",101914135,"PROJECT TYKE","ELEMENTARY",101914,"KATY ISD",04,101,"HARRIS COUNTY",14,0,0,0,0,0,0,0,0,0,0,0,14,0
"STATE","CAMPUS","2022-2023",015839001,"PROMESA ACADEMY CHARTER SCHOOL","ELEMENTARY",015839,"PROMESA ACADEMY CHARTER SCHOOL",20,015,"BEXAR COUNTY",313,190,0,29,215,24,24,0,0,0,13,12,68,313
"STATE","CAMPUS","2022-2023",227824003,"PROMESA COLLEGE PREP BROWNSVILLE","ELEMENTARY",227824,"VALERE PUBLIC SCHOOLS",13,227,"TRAVIS COUNTY",192,164,33,-999,181,133,0,0,0,-999,-999,-999,26,192
"STATE","CAMPUS","2022-2023",227824004,"PROMESA COLLEGE PREP WEST CORPUS CHRISTI","ELEMENTARY / SECONDARY",227824,"VALERE PUBLIC SCHOOLS",13,227,"TRAVIS COUNTY",391,198,0,0,345,74,72,0,0,0,0,-999,19,391
"STATE","CAMPUS","2022-2023",043912001,"PROSPER H S","HIGH SCHOOL",043912,"PROSPER ISD",10,043,"COLLIN COUNTY",3769,1049,-999,265,176,98,89,-999,373,-999,151,573,316,0
"STATE","CAMPUS","2022-2023",061901117,"PROVIDENCE EL","ELEMENTARY",061901,"DENTON ISD",11,061,"DENTON COUNTY",655,168,0,38,348,53,52,-999,16,-999,14,36,96,655
"STATE","CAMPUS","2022-2023",161914121,"PROVIDENT HEIGHTS EL","ELEMENTARY",161914,"WACO ISD",12,161,"MCLENNAN COUNTY",372,333,134,33,355,147,12,-999,26,21,0,22,64,372
"STATE","CAMPUS","2022-2023",108909016,"PSJA COLLEGIATE SCHOOL OF HEALTH PROFESSIONS","ELEMENTARY / SECONDARY",108909,"PHARR-SAN JUAN-ALAMO ISD",01,108,"HIDALGO COUNTY",132,48,46,-999,108,39,-999,0,28,0,0,-999,11,132
"STATE","CAMPUS","2022-2023",108909001,"PSJA EARLY COLLEGE H S","HIGH SCHOOL",108909,"PHARR-SAN JUAN-ALAMO ISD",01,108,"HIDALGO COUNTY",2459,1419,254,47,2296,642,507,-999,236,-999,-999,166,202,2459
"STATE","CAMPUS","2022-2023",108909131,"PSJA EARLY START","ELEMENTARY",108909,"PHARR-SAN JUAN-ALAMO ISD",01,108,"HIDALGO COUNTY",514,514,317,0,513,317,0,0,0,0,0,-999,23,514
"STATE","CAMPUS","2022-2023",108909002,"PSJA MEMORIAL EARLY COLLEGE H S","HIGH SCHOOL",108909,"PHARR-SAN JUAN-ALAMO ISD",01,108,"HIDALGO COUNTY",1860,1066,118,50,1754,680,571,0,143,-999,-999,132,192,1860
"STATE","CAMPUS","2022-2023",108909003,"PSJA NORTH EARLY COLLEGE H S","HIGH SCHOOL",108909,"PHARR-SAN JUAN-ALAMO ISD",01,108,"HIDALGO COUNTY",2176,1411,96,44,1911,665,581,-999,180,-999,-999,192,214,2176
"STATE","CAMPUS","2022-2023",108909005,"PSJA SONIA M SOTOMAYOR H S","HIGH SCHOOL",108909,"PHARR-SAN JUAN-ALAMO ISD",01,108,"HIDALGO COUNTY",47,47,0,0,47,20,20,0,-999,-999,0,-999,-999,47
"STATE","CAMPUS","2022-2023",108909007,"PSJA SOUTHWEST EARLY COLLEGE H S","HIGH SCHOOL",108909,"PHARR-SAN JUAN-ALAMO ISD",01,108,"HIDALGO COUNTY",1692,1178,100,25,1652,857,756,-999,145,0,-999,110,178,1692
"STATE","CAMPUS","2022-2023",108909009,"PSJA THOMAS JEFFERSON T-STEM EARLY COLLEGE H S","HIGH SCHOOL",108909,"PHARR-SAN JUAN-ALAMO ISD",01,108,"HIDALGO COUNTY",539,283,12,-999,521,155,142,-999,71,-999,0,19,25,539
"STATE","CAMPUS","2022-2023",101806102,"PSTEM ACADEMY","ELEMENTARY",101806,"RAUL YZAGUIRRE SCHOOLS FOR SUCCESS",04,101,"HARRIS COUNTY",514,393,168,-999,497,381,0,0,28,-999,-999,0,83,514
"STATE","CAMPUS","2022-2023",188901139,"PUCKETT EL","ELEMENTARY",188901,"AMARILLO ISD",16,188,"POTTER COUNTY",344,95,0,16,109,-999,-999,0,16,-999,-999,10,50,-999
"STATE","CAMPUS","2022-2023",101912223,"PUGH EL","ELEMENTARY",101912,"HOUSTON ISD",04,101,"HARRIS COUNTY",351,202,181,14,319,135,15,0,-999,-999,0,-999,41,351
"STATE","CAMPUS","2022-2023",031901142,"PULLAM EL","ELEMENTARY",031901,"BROWNSVILLE ISD",01,031,"CAMERON COUNTY",841,644,358,70,599,393,-999,0,47,-999,0,64,103,840
"STATE","CAMPUS","2022-2023",221901113,"PURCELL EL","ELEMENTARY",221901,"ABILENE ISD",14,221,"TAYLOR COUNTY",635,481,0,27,536,28,26,13,25,41,29,22,121,635
"STATE","CAMPUS","2022-2023",043905131,"PUREFOY EL","ELEMENTARY",043905,"FRISCO ISD",10,043,"COLLIN COUNTY",649,163,0,42,59,126,40,0,34,0,-999,51,86,0
"STATE","CAMPUS","2022-2023",071909131,"PURPLE HEART EL","ELEMENTARY",071909,"SOCORRO ISD",19,071,"EL PASO COUNTY",960,611,284,11,717,287,-999,-999,24,11,208,20,124,960
"STATE","CAMPUS","2022-2023",101910112,"PURPLE SAGE EL","ELEMENTARY",101910,"GALENA PARK ISD",04,101,"HARRIS COUNTY",451,350,206,12,424,220,-999,-999,34,-999,0,-999,52,451
"STATE","CAMPUS","2022-2023",246909113,"PURPLE SAGE EL","ELEMENTARY",246909,"ROUND ROCK ISD",13,246,"WILLIAMSON COUNTY",460,187,-999,27,91,102,76,0,29,-999,12,24,59,-999
"STATE","CAMPUS","2022-2023",031901108,"PUTEGNAT EL","ELEMENTARY",031901,"BROWNSVILLE ISD",01,031,"CAMERON COUNTY",478,449,342,-999,471,359,-999,-999,16,56,-999,-999,63,477
"STATE","CAMPUS","2022-2023",071902135,"PUTNAM EL","ELEMENTARY",071902,"EL PASO ISD",19,071,"EL PASO COUNTY",266,166,154,16,215,103,-999,0,21,-999,10,12,37,266
"STATE","CAMPUS","2022-2023",101910109,"PYBURN EL","ELEMENTARY",101910,"GALENA PARK ISD",04,101,"HARRIS COUNTY",461,358,197,-999,415,243,29,0,30,-999,0,-999,67,461
"STATE","CAMPUS","2022-2023",014906142,"Pershing Park ES","ELEMENTARY",014906,"KILLEEN ISD",12,014,"BELL COUNTY",1001,693,323,60,770,374,45,-999,12,-999,282,78,145,1001
"STATE","CAMPUS","2022-2023",079907111,"QUAIL VALLEY EL","ELEMENTARY",079907,"FORT BEND ISD",04,079,"FORT BEND COUNTY",564,164,0,40,361,54,43,-999,-999,12,22,-999,164,12
"STATE","CAMPUS","2022-2023",079907044,"QUAIL VALLEY MIDDLE","MIDDLE SCHOOL",079907,"FORT BEND ISD",04,079,"FORT BEND COUNTY",1043,339,0,41,472,77,71,-999,511,18,27,51,102,18
"STATE","CAMPUS","2022-2023",099903001,"QUANAH H S","HIGH SCHOOL",099903,"QUANAH ISD",09,099,"HARDEMAN COUNTY",158,76,0,-999,108,-999,-999,0,10,12,-999,16,30,158
"STATE","CAMPUS","2022-2023",034907001,"QUEEN CITY H S","HIGH SCHOOL",034907,"QUEEN CITY ISD",08,034,"CASS COUNTY",296,114,0,38,158,-999,-999,0,38,-999,0,67,34,296
"STATE","CAMPUS","2022-2023",101917044,"QUEENS INT","JUNIOR HIGH SCHOOL",101917,"PASADENA ISD",04,101,"HARRIS COUNTY",618,526,0,52,573,271,255,0,36,-999,0,38,91,618
"STATE","CAMPUS","2022-2023",057816101,"QUEST CAMPUS PRE-K THRU 8","ELEMENTARY",057816,"A W BROWN LEADERSHIP ACADEMY",10,057,"DALLAS COUNTY",545,195,0,18,382,-999,-999,0,0,-999,0,-999,37,545
"STATE","CAMPUS","2022-2023",221801045,"QUEST COLLEGIATE ACADEMY - CROCKETT","ELEMENTARY",221801,"TEXAS COLLEGE PREPARATORY ACADEMIES",14,221,"TAYLOR COUNTY",129,78,0,-999,107,24,0,-999,0,0,0,-999,17,129
"STATE","CAMPUS","2022-2023",221801033,"QUEST COLLEGIATE ACADEMY - JASPER","ELEMENTARY",221801,"TEXAS COLLEGE PREPARATORY ACADEMIES",14,221,"TAYLOR COUNTY",88,23,0,-999,66,-999,0,0,0,0,0,-999,20,88
"STATE","CAMPUS","2022-2023",221801025,"QUEST COLLEGIATE ACADEMY - SHENANDOAH","ELEMENTARY",221801,"TEXAS COLLEGE PREPARATORY ACADEMIES",14,221,"TAYLOR COUNTY",354,45,0,18,124,24,-999,0,0,0,-999,36,38,0
"STATE","CAMPUS","2022-2023",221801044,"QUEST COLLEGIATE ACADEMY-MCALLEN","ELEMENTARY",221801,"TEXAS COLLEGE PREPARATORY ACADEMIES",14,221,"TAYLOR COUNTY",99,66,0,-999,85,19,-999,0,0,0,-999,-999,12,99
"STATE","CAMPUS","2022-2023",221801078,"QUEST COLLEGIATE ACADEMY-WHITEWRIGHT","ELEMENTARY",221801,"TEXAS COLLEGE PREPARATORY ACADEMIES",14,221,"TAYLOR COUNTY",132,13,0,0,62,-999,0,0,0,0,0,-999,18,0
"STATE","CAMPUS","2022-2023",101913005,"QUEST EARLY COLLEGE H S","HIGH SCHOOL",101913,"HUMBLE ISD",04,101,"HARRIS COUNTY",438,245,0,20,209,36,-999,0,61,-999,73,48,12,-999
"STATE","CAMPUS","2022-2023",027903003,"QUEST H S","HIGH SCHOOL",027903,"BURNET CISD",13,027,"BURNET COUNTY",46,46,0,10,32,-999,-999,0,0,-999,-999,-999,10,-999
"STATE","CAMPUS","2022-2023",161802102,"QUINN CAMPUS PUBLIC MIDDLE","MIDDLE SCHOOL",161802,"RAPOPORT ACADEMY PUBLIC SCHOOL",12,161,"MCLENNAN COUNTY",251,138,0,39,178,29,14,-999,0,-999,-999,45,50,251
"STATE","CAMPUS","2022-2023",250904101,"QUITMAN EL","ELEMENTARY",250904,"QUITMAN ISD",07,250,"WOOD COUNTY",581,206,0,39,370,48,48,-999,29,-999,-999,40,93,581
"STATE","CAMPUS","2022-2023",250904001,"QUITMAN H S","HIGH SCHOOL",250904,"QUITMAN ISD",07,250,"WOOD COUNTY",365,140,0,27,193,-999,-999,0,30,10,-999,45,47,365
"STATE","CAMPUS","2022-2023",250904041,"QUITMAN J H","MIDDLE SCHOOL",250904,"QUITMAN ISD",07,250,"WOOD COUNTY",270,125,0,38,157,-999,-999,-999,25,-999,0,46,43,270
"STATE","CAMPUS","2022-2023",013901101,"R A HALL EL","ELEMENTARY",013901,"BEEVILLE ISD",02,013,"BEE COUNTY",478,219,0,11,424,-999,-999,0,18,0,10,-999,85,478
"STATE","CAMPUS","2022-2023",105906041,"R C BARTON MIDDLE","MIDDLE SCHOOL",105906,"HAYS CISD",13,105,"HAYS COUNTY",816,326,0,93,271,42,38,-999,114,-999,105,145,146,-999
"STATE","CAMPUS","2022-2023",108904130,"R C FLORES-MARK A ZAPATA EL","ELEMENTARY",108904,"EDINBURG CISD",01,108,"HIDALGO COUNTY",521,296,196,11,415,215,0,0,24,-999,10,17,46,521
"STATE","CAMPUS","2022-2023",126905041,"R C LOFLIN MIDDLE","MIDDLE SCHOOL",126905,"JOSHUA ISD",11,126,"JOHNSON COUNTY",730,367,0,72,399,144,141,-999,38,-999,57,77,103,-999
"STATE","CAMPUS","2022-2023",084901041,"R D MCADAMS J H","JUNIOR HIGH SCHOOL",084901,"DICKINSON ISD",04,084,"GALVESTON COUNTY",950,521,0,74,618,148,123,0,29,-999,40,76,160,950
"STATE","CAMPUS","2022-2023",101912380,"R D S P D","ELEMENTARY",101912,"HOUSTON ISD",04,101,"HARRIS COUNTY",27,-999,0,0,-999,0,0,0,0,0,0,0,22,0
"STATE","CAMPUS","2022-2023",043914101,"R F HARTMAN EL","ELEMENTARY",043914,"WYLIE ISD",10,043,"COLLIN COUNTY",541,216,0,17,287,160,155,0,-999,-999,-999,13,176,541
